3GQMY117,BSR9Y117,CRHY117,DGJ5Y117,GQ2T10Y117,INF11Y117,IPSK8Y117,NQ1T6Y117,OK_Y117,ZUM7Y117,ZUTY117,3GQMY117,BSR9Y117,CRHY117,DGJ5Y117,GQ2T10Y117,INF11Y117,IPSK8Y117,NQ1T6Y117,OK_Y117,ZUM7Y117,ZUTY117,"Rolling mean, w=40","Rolling mean, w=10","Weighted rolling mean, a=0.05",,
152,38,17,101,392,1780,405,259,34,35,124,4,8,1,3,203,48,15,20,1,6,2,252.9,145.1,194.9886993,0.06,
144,57,18,103,268,1478,416,288,44,24,128,8,19,1,2,124,302,11,29,10,11,4,246.125,146.5,191.9293773,0.06,
133,44,18,115,342,957,481,265,37,21,117,11,13,0,12,74,521,65,23,7,3,11,238.425,145.3,188.3936147,0.06,
116,54,22,117,886,542,567,248,47,35,122,17,10,4,2,544,415,86,17,10,14,5,230.275,144,184.0499978,0.06,
103,52,16,122,1237,280,641,232,38,37,122,13,2,6,5,351,262,74,16,9,2,0,220.8,140.6,179.1869979,0.06,
119,61,15,115,1370,199,704,237,39,35,121,16,9,1,7,133,81,63,5,1,2,1,212.9,137,175.5757781,0.06,
111,55,15,125,1290,198,717,373,28,32,138,8,6,0,10,80,1,13,136,11,3,17,204,131.7,171.7012314,0.06,
104,61,22,99,1163,220,707,524,29,25,108,7,6,7,26,127,22,10,151,1,7,30,195.65,127.3,167.6391575,0.06,
120,59,17,83,994,196,681,734,33,27,119,16,2,5,16,169,24,26,210,4,2,11,188.575,125.8,164.780808,0.06,
103,68,16,89,802,181,646,820,28,36,119,17,9,1,6,192,15,35,86,5,9,0,182.225,120.5,161.0739596,0.06,
114,69,17,88,684,152,618,736,34,35,99,11,1,1,1,118,29,28,84,6,1,20,176.825,116.7,158.249522,0.06,
118,69,14,76,586,114,536,554,37,35,100,4,0,3,12,98,38,82,182,3,0,1,170.6,114.1,155.8345507,0.06,
125,70,19,69,509,124,474,403,23,42,110,7,1,5,7,77,10,62,151,14,7,10,164.85,113.3,153.9844776,0.06,
110,72,22,70,452,139,425,349,29,40,110,15,2,3,1,57,15,49,54,6,2,0,158.65,112.7,151.345409,0.06,
109,70,25,79,368,356,317,367,38,40,111,1,2,3,9,84,217,108,18,9,0,1,153.4,113.3,148.8046844,0.06,
106,70,28,69,277,587,253,370,33,33,104,3,0,3,10,91,231,64,3,5,7,7,148.575,112,146.2364034,0.06,
99,64,21,59,217,1452,215,324,38,26,106,7,6,7,10,60,865,38,46,5,7,2,143.75,110.8,143.4022192,0.06,
90,71,23,61,233,2179,222,269,39,18,117,9,7,2,2,16,727,7,55,1,8,11,139.05,109.4,140.198086,0.06,
82,69,25,71,263,2025,163,222,29,27,106,8,2,2,10,30,154,59,47,10,9,11,134.425,105.6,136.7062009,0.06,
109,66,25,71,357,1536,165,291,25,19,103,27,3,0,0,94,489,2,69,4,8,3,131.15,106.2,135.0438288,0.06,
102,56,29,66,456,1778,141,356,33,23,97,7,10,4,5,99,242,24,65,8,4,6,128.3,105,133.0611991,0.06,
99,60,32,59,615,2451,140,338,21,32,87,3,4,3,7,159,673,1,18,12,9,10,125.775,103.1,131.0175271,0.06,
106,67,32,63,719,2316,125,291,27,22,72,7,7,0,4,104,135,15,47,6,10,15,124.475,101.2,129.5164755,0.06,
109,68,27,71,918,2305,111,299,27,19,70,3,1,5,8,199,11,14,8,0,3,2,123.275,101.1,128.285487,0.06,
106,60,30,87,1079,2045,96,364,35,34,79,3,8,3,16,161,260,15,65,8,15,9,121.625,100.8,126.9483578,0.06,
103,59,38,81,1274,1871,97,616,29,30,84,3,1,8,6,195,174,1,252,6,4,5,120.475,100.5,125.5114563,0.06,
109,61,23,91,1341,1696,92,725,22,28,82,6,2,15,10,67,175,5,109,7,2,2,119.825,101.5,124.5207689,0.06,
129,58,25,85,1247,1545,96,737,40,29,87,20,3,2,6,94,151,4,12,18,1,5,120.375,105.4,124.7895228,0.06,
102,72,34,69,924,1418,115,670,52,44,92,27,14,9,16,323,127,19,67,12,15,5,119.45,107.4,123.4221514,0.06,
120,69,31,64,528,1319,102,524,57,44,82,18,3,3,5,396,99,13,146,5,0,10,119.375,108.5,123.2168223,0.06,
133,71,29,66,255,1011,117,420,62,42,77,13,2,2,2,273,308,15,104,5,2,5,119.6,111.6,123.803813,0.06,
116,56,29,62,308,833,104,410,48,40,78,17,15,0,4,53,178,13,10,14,2,1,119.25,113.3,123.3355842,0.06,
101,50,23,80,371,755,114,491,47,39,86,15,6,6,18,63,78,10,81,1,1,8,118.15,112.8,121.9954492,0.06,
142,38,25,64,338,734,114,453,56,26,93,41,12,2,16,33,21,0,38,9,13,7,118.475,116.1,123.1957222,0.06,
145,45,28,67,327,583,117,387,229,28,96,3,7,3,3,11,151,3,66,173,2,3,118.675,120,124.5039789,0.06,
164,52,31,84,343,466,98,368,145,34,92,19,7,3,17,16,117,19,19,84,6,4,118.9,126.1,126.8737401,0.06,
168,78,33,93,422,353,75,363,165,30,82,4,26,2,9,79,113,23,5,20,4,10,119,132,129.3413157,0.06,
174,103,26,95,510,283,81,430,185,27,90,6,25,7,2,88,70,6,67,20,3,8,119.65,136.5,132.0208368,0.06,
208,207,21,95,521,263,88,503,98,29,87,34,104,5,0,11,20,7,73,87,2,3,121.475,147.1,136.5795866,0.06,
206,318,26,93,513,233,91,616,75,33,92,2,111,5,2,8,30,3,113,23,4,5,122.725,155.7,140.7448114,0.06,
201,706,20,92,474,251,83,668,78,29,94,5,388,6,1,39,18,8,52,3,4,2,123.95,162.5,144.3601227,0.06,
198,949,20,83,397,300,79,701,79,31,100,3,243,0,9,77,49,4,33,1,2,6,125.3,170.7,147.5785153,0.06,
225,1789,20,85,344,377,78,632,54,29,99,27,840,0,2,53,77,1,69,25,2,1,127.6,183.1,152.2238044,0.06,
222,2079,17,76,314,420,94,592,33,27,104,3,290,3,9,30,43,16,40,21,2,5,130.25,191.1,156.4103762,0.06,
233,2823,13,75,246,451,93,527,27,36,115,11,744,4,1,68,31,1,65,6,9,11,133.5,199.9,161.0057536,0.06,
234,2846,36,69,202,451,94,461,29,38,111,1,23,23,6,44,0,1,66,2,2,4,136.375,206.9,165.3854084,0.06,
231,3550,42,70,150,469,86,391,30,36,94,3,704,6,1,52,18,8,70,1,2,17,139.375,213.2,169.3222839,0.06,
213,3565,48,68,144,454,104,352,30,38,88,18,15,6,2,6,15,18,39,0,2,6,142.1,217.1,171.9429468,0.06,
195,3797,42,78,135,543,96,359,27,35,95,18,232,6,10,9,89,8,7,3,3,7,143.975,215.8,173.32637,0.06,
195,3786,35,94,116,583,100,343,25,50,90,0,11,7,16,19,40,4,16,2,15,5,146.275,214.7,174.6267878,0.06,
178,4099,37,87,98,614,95,327,27,36,88,17,313,2,7,18,31,5,16,2,14,2,147.875,212.4,174.8291806,0.06,
176,4030,29,95,132,721,100,311,23,40,86,2,69,8,8,34,107,5,16,4,4,2,149.325,210.2,174.8994297,0.06,
162,4568,30,91,103,956,94,339,33,40,97,14,538,1,4,29,235,6,28,10,0,11,150.25,203.9,174.1254639,0.06,
170,4749,37,89,102,1039,108,393,27,41,101,8,181,7,2,1,83,14,54,6,1,4,151.75,198.7,173.8779361,0.06,
172,5349,35,85,95,1465,101,422,34,53,87,2,600,2,4,7,426,7,29,7,12,14,153.325,192.6,173.7652599,0.06,
162,5192,33,67,118,1801,108,471,27,53,91,10,157,2,18,23,336,7,49,7,0,4,154.725,185.4,173.0593443,0.06,
143,5096,28,56,152,2111,109,470,39,41,103,19,96,5,11,34,310,1,1,12,12,12,155.825,176.6,171.2557837,0.06,
163,4641,31,74,142,1746,101,508,25,23,96,20,455,3,18,10,365,8,38,14,18,7,157.65,171.6,170.7604367,0.06,
162,4182,37,65,145,1760,102,497,28,33,93,1,459,6,9,3,14,1,11,3,10,3,159.65,168.3,170.2348105,0.06,
141,3675,28,62,122,2136,123,443,37,35,86,21,507,9,3,23,376,21,54,9,2,7,160.45,162.9,168.4807218,0.06,
168,2965,23,74,126,2684,105,395,28,26,89,27,710,5,12,4,548,18,48,9,9,3,162.1,161.9,168.4518785,0.06,
160,2370,18,69,129,2626,108,316,28,27,86,8,595,5,5,3,58,3,79,0,1,3,163.625,160.3,167.9447658,0.06,
148,1683,20,65,147,2572,132,254,22,35,113,12,687,2,4,18,54,24,62,6,8,27,164.675,158.9,166.7480799,0.06,
143,1212,20,77,148,2388,152,195,28,36,101,5,471,0,12,1,184,20,59,6,1,12,165.525,156.2,165.3231951,0.06,
127,936,22,71,135,2374,157,188,19,42,98,16,276,2,6,13,14,5,7,9,6,3,166.05,151.7,163.0238034,0.06,
136,708,18,94,119,2299,173,175,28,41,111,9,228,4,23,16,75,16,13,9,1,13,166.875,149.1,161.4023752,0.06,
120,574,15,79,123,2420,188,162,31,32,100,16,134,3,15,4,121,15,13,3,9,11,167.15,146.8,158.9182327,0.06,
125,511,18,64,111,2311,279,182,32,32,104,5,63,3,15,12,109,91,20,1,0,4,167.05,143,156.8831387,0.06,
123,465,23,88,97,2211,384,191,34,33,104,2,46,5,24,14,100,105,9,2,1,0,167.575,139.1,154.8501504,0.06,
140,435,16,84,120,2137,465,171,47,36,107,17,30,7,4,23,74,81,20,13,3,3,168.075,139,153.9591414,0.06,
142,342,10,79,105,2114,523,152,42,32,100,2,93,6,5,15,23,58,19,5,4,7,168.3,136.4,153.2415929,0.06,
139,343,14,92,95,1958,719,147,38,39,86,3,1,4,13,10,156,196,5,4,7,14,168.875,134.3,152.3870973,0.06,
159,313,25,87,89,1751,823,120,34,31,89,20,30,11,5,6,207,104,27,4,8,3,170.325,135.4,152.7838715,0.06,
151,287,25,84,86,1518,1006,108,34,33,84,8,26,0,3,3,233,183,12,0,2,5,170.55,136.2,152.6768392,0.06,
154,249,24,96,89,1259,1096,120,28,34,107,3,38,1,12,3,259,90,12,6,1,23,170.775,138.9,152.7562288,0.06,
158,287,28,82,102,1049,1307,131,24,37,103,4,38,4,14,13,210,211,11,4,3,4,170.625,141.1,153.0708551,0.06,
171,272,27,95,111,760,1429,144,28,38,108,13,15,1,13,9,289,122,13,4,1,5,170.7,146.2,154.1466038,0.06,
202,298,28,97,81,640,1479,154,30,30,101,31,26,1,2,30,120,50,10,2,8,7,171.4,153.9,157.0178076,0.06,
170,281,20,80,88,440,1519,162,24,43,107,32,17,8,17,7,200,40,8,6,13,6,170.45,158.6,157.7967391,0.06,
136,276,16,67,88,352,1415,184,26,38,110,34,5,4,13,0,88,104,22,2,5,3,168.7,158.2,156.4889348,0.06,
139,267,16,84,93,285,1015,179,17,39,111,3,9,0,17,5,67,400,5,9,1,1,167.15,157.9,155.4395987,0.06,
121,253,25,108,101,223,720,185,26,35,116,18,14,9,24,8,62,295,6,9,4,5,165.225,156.1,153.3732228,0.06,
120,256,19,103,117,204,593,201,22,30,123,1,3,6,5,16,19,127,16,4,5,7,162.6,152.2,151.3708294,0.06,
126,235,23,107,116,190,572,218,31,28,117,6,21,4,4,1,14,21,17,9,2,6,160.2,149.7,149.8485796,0.06,
142,196,20,95,106,135,572,228,28,31,112,16,39,3,12,10,55,0,10,3,3,5,157.925,148.5,149.3776648,0.06,
160,191,19,75,132,115,554,231,31,27,134,18,5,1,20,26,20,18,3,3,4,22,156.075,148.7,150.015005,0.06,
139,193,19,79,116,104,556,205,24,45,128,21,2,0,4,16,11,2,26,7,18,6,153.775,145.5,149.3541047,0.06,
138,196,23,90,112,75,558,143,19,69,126,1,3,4,11,4,29,2,62,5,24,2,151.9,139.1,148.6728584,0.06,
159,225,23,67,98,74,610,107,17,76,117,21,29,0,23,14,1,52,36,2,7,9,151,138,149.2924869,0.06,
154,227,21,57,92,79,588,111,40,75,126,5,2,2,10,6,5,22,4,23,1,9,149.975,139.8,149.5749377,0.06,
165,257,18,77,94,107,524,131,34,53,119,11,30,3,20,2,28,64,20,6,22,7,149.65,142.4,150.5004414,0.06,
174,263,21,62,113,113,484,160,28,44,114,9,6,3,15,19,6,40,29,6,9,5,149.6,147.7,151.9104149,0.06,
156,250,18,64,120,103,401,160,24,48,125,18,13,3,2,7,10,83,0,4,4,11,149.45,151.3,152.15579,0.06,
156,228,22,55,118,107,369,170,16,60,105,0,22,4,9,2,4,32,10,8,12,20,149.1,154.3,152.3864426,0.06,
159,250,20,70,135,119,408,173,15,56,95,3,22,2,15,17,12,39,3,1,4,10,148.775,156,152.7832561,0.06,
148,237,17,64,133,110,391,207,21,43,108,11,13,3,6,2,9,17,34,6,13,13,148.425,154.8,152.4962607,0.06,
138,215,17,74,135,106,491,230,23,41,102,10,22,0,10,2,4,100,23,2,2,6,148.3,154.7,151.6264851,0.06,
136,230,18,70,133,100,434,194,26,26,97,2,15,1,4,2,6,57,36,3,15,5,147.625,154.5,150.688896,0.06,
129,213,22,83,151,81,386,157,15,19,96,7,17,4,13,18,19,48,37,11,7,1,146.8,151.5,149.3875622,0.06,
134,203,21,97,161,85,344,161,13,28,93,5,10,1,14,10,4,42,4,2,9,3,146.625,149.5,148.4643085,0.06,
142,194,28,138,184,82,311,227,25,33,92,8,9,7,41,23,3,33,66,12,5,1,145.975,147.2,148.07645,0.06,
117,170,17,190,222,67,259,247,29,28,122,25,24,11,52,38,15,52,20,4,5,30,144.9,141.5,146.211863,0.06,
144,148,20,213,231,76,229,226,25,32,108,27,22,3,23,9,9,30,21,4,4,14,144.8,140.3,146.0791512,0.06,
131,160,17,233,203,93,192,206,25,25,100,13,12,3,20,28,17,37,20,0,7,8,144.5,137.8,145.1744021,0.06,
132,149,28,261,214,70,165,198,24,22,93,1,11,11,28,11,23,27,8,1,3,7,144.625,135.1,144.383938,0.06,
121,128,15,327,221,75,161,169,24,36,88,11,21,13,66,7,5,4,29,0,14,5,144.25,132.4,142.9809017,0.06,
129,134,26,371,201,90,134,139,21,35,79,8,6,11,44,20,15,27,30,3,1,9,144.475,131.5,142.1420476,0.06,
112,128,23,463,180,87,140,132,24,31,84,17,6,3,92,21,3,6,7,3,4,5,144.15,129.1,140.3335247,0.06,
108,121,25,525,184,79,140,128,25,25,88,4,7,2,62,4,8,0,4,1,6,4,143.775,127,138.3935133,0.06,
125,131,26,565,171,88,180,133,26,38,84,17,10,1,40,13,9,40,5,1,13,4,143.4,126.1,137.5899025,0.06,
122,152,21,545,182,81,177,158,34,27,87,3,21,5,20,11,7,3,25,8,11,3,142.9,124.1,136.6545083,0.06,
139,147,25,453,177,81,178,175,26,31,88,17,5,4,92,5,0,1,17,8,4,1,142.9,126.3,136.7952378,0.06,
136,170,21,379,169,75,184,173,27,30,78,3,23,4,74,8,6,6,2,1,1,10,142.325,125.5,136.7475236,0.06,
153,150,19,331,170,82,152,171,34,36,77,17,20,2,48,1,7,32,2,7,6,1,142.375,127.7,137.7226721,0.06,
175,146,14,335,159,86,157,176,42,37,78,22,4,5,4,11,4,5,5,8,1,1,142.9,132,139.9593118,0.06,
191,147,22,384,178,90,168,192,26,29,110,16,1,8,49,19,4,11,16,16,8,32,143.725,139,143.0217531,0.06,
160,138,15,481,199,79,175,228,25,40,116,31,9,7,97,21,11,7,36,1,11,6,143.45,142.1,144.0404479,0.06,
107,158,29,502,196,72,154,222,11,37,89,53,20,14,21,3,7,21,6,14,3,27,141.075,141.6,141.818021,0.06,
98,129,17,461,219,95,176,185,22,30,83,9,29,12,41,23,23,22,37,11,7,6,139.275,140.6,139.1889398,0.06,
164,152,12,421,226,110,147,156,28,38,102,66,23,5,40,7,15,29,29,6,8,19,139.975,144.5,140.6776034,0.06,
244,140,12,491,275,111,150,149,26,31,92,80,12,0,70,49,1,3,7,2,7,10,142.6,156.7,146.8769472,0.06,
300,126,17,539,257,120,135,145,30,33,89,56,14,5,48,18,9,15,4,4,2,3,147.075,172.8,156.0643304,0.06,
255,151,20,612,236,113,147,158,27,30,83,45,25,3,73,21,7,12,13,3,3,6,150.45,184.7,162.0004705,0.06,
183,160,15,790,226,92,151,142,26,26,91,72,9,5,178,10,21,4,16,1,4,8,151.875,187.7,163.2604423,0.06,
142,126,23,972,213,83,152,128,28,39,97,41,34,8,182,13,9,1,14,2,13,6,151.875,184.4,161.9848158,0.06,
223,119,18,1181,180,85,150,170,31,36,90,81,7,5,209,33,2,2,42,3,3,7,153.45,187.6,165.6457268,0.06,
341,135,22,1205,175,75,152,201,41,36,95,118,16,4,24,5,10,2,31,10,0,5,158.5,205.7,176.1669832,0.06,
418,116,17,1204,141,62,133,225,30,43,90,77,19,5,1,34,13,19,24,11,7,5,165.5,236.8,190.6769642,0.06,
445,124,14,1212,140,63,137,188,36,35,97,27,8,3,8,1,1,4,37,6,8,7,172.65,271.5,205.9363464,0.06,
457,133,17,1271,126,68,135,141,34,22,111,12,9,3,59,14,5,2,47,2,13,14,180.225,300.8,221.0001656,0.06,
411,151,20,1313,120,68,131,121,27,23,144,46,18,3,42,6,0,4,20,7,1,33,186.375,317.5,232.4001556,0.06,
331,161,15,1504,110,72,140,139,26,36,124,80,10,5,191,10,4,9,18,1,13,20,190.3,320.6,238.3161463,0.06,
204,169,17,1563,121,87,158,116,38,40,122,127,8,2,59,11,15,18,23,12,4,2,191.5,315.5,236.2571775,0.06,
84,187,19,1677,116,79,172,103,40,44,122,120,18,2,114,5,8,14,13,2,4,0,189.7,305.6,227.1217469,0.06,
112,181,17,1731,90,75,147,103,25,37,141,28,6,2,54,26,4,25,0,15,7,19,188.525,302.6,220.2144421,0.06,
211,148,12,1636,126,74,158,98,25,40,128,99,33,5,95,36,1,11,5,0,3,13,190.1,301.4,219.6615755,0.06,
270,154,15,1577,135,82,156,110,33,40,119,59,6,3,59,9,8,2,12,8,0,9,193.4,294.3,222.681881,0.06,
264,160,22,1652,111,76,155,99,27,38,123,6,6,7,75,24,6,1,11,6,2,4,196.6,278.9,225.1609681,0.06,
137,159,17,1893,109,73,155,118,27,32,128,127,1,5,241,2,3,0,19,0,6,5,196.8,248.1,219.8713101,0.06,
124,165,23,2048,100,84,140,107,30,32,152,13,6,6,155,9,11,15,11,3,0,24,196.55,214.8,214.1190315,0.06,
211,126,19,3177,95,76,130,107,19,40,166,87,39,4,1129,5,8,10,0,11,8,14,198.275,194.8,213.9318896,0.06,
376,144,20,3492,86,55,130,125,26,47,183,165,18,1,315,9,21,0,18,7,7,17,204.75,199.3,223.6559762,0.06,
476,146,20,4302,105,59,129,182,27,38,191,100,2,0,810,19,4,1,57,1,9,8,213.05,226.5,238.7966176,0.06,
537,141,22,4666,103,67,128,198,20,41,195,61,5,2,364,2,8,1,16,7,3,4,223.2,271.8,256.6888206,0.06,
489,121,19,4684,95,64,138,173,23,30,201,48,20,3,18,8,3,10,25,3,11,6,232.125,309.5,270.6274913,0.06,
428,129,13,4330,114,62,134,108,27,25,205,61,8,6,354,19,2,4,65,4,5,4,239.8,331.2,280.0698419,0.06,
363,126,14,3948,111,79,153,98,25,34,189,65,3,1,382,3,17,19,10,2,9,16,245.65,340.5,285.0456513,0.06,
275,120,10,3537,120,99,128,107,33,35,181,88,6,4,411,9,20,25,9,8,1,8,249.725,341.6,284.4429123,0.06,
246,137,18,3191,135,118,124,82,28,34,176,29,17,8,346,15,19,4,25,5,1,5,253.175,352.5,282.1363375,0.06,
274,128,14,2844,137,123,107,92,33,33,170,28,9,4,347,2,5,17,10,5,1,6,256.9,367.5,281.6481573,0.06,
247,132,21,2833,142,107,101,89,31,26,151,27,4,7,11,5,16,6,3,2,7,19,260.025,371.1,279.5692678,0.06,
288,107,19,2625,133,117,108,85,33,35,139,41,25,2,208,9,10,7,4,2,9,12,263.75,362.3,280.0751118,0.06,
281,120,17,2874,156,146,129,72,41,36,126,7,13,2,249,23,29,21,13,8,1,13,267.375,342.8,280.1306051,0.06,
236,107,20,2972,134,174,112,91,37,35,115,45,13,3,98,22,28,17,19,4,1,11,269.45,312.7,277.4827688,0.06,
172,129,15,3208,109,179,108,99,51,24,105,64,22,5,236,25,5,4,8,14,11,10,269.375,281,271.1538026,0.06,
154,106,13,3220,117,186,112,99,45,33,124,18,23,2,12,8,7,4,0,6,9,19,268.45,253.6,264.1245745,0.06,
177,113,26,3427,110,209,78,101,37,31,131,23,7,13,207,7,23,34,2,8,2,7,268.875,235,258.8971,0.06,
266,117,20,3427,119,196,75,90,24,31,132,89,4,6,0,9,13,3,11,13,0,1,272.85,234.1,259.323274,0.06,
316,132,17,3585,115,154,82,76,13,45,125,50,15,3,158,4,42,7,14,11,14,7,278.3,241.1,262.7238776,0.06,
346,120,15,3570,88,142,73,62,13,34,123,30,12,2,15,27,12,9,14,0,11,2,282.85,248.3,267.7204449,0.06,
308,134,10,3458,96,130,94,73,29,33,112,38,14,5,112,8,12,21,11,16,1,11,284.45,254.4,270.1372182,0.06,
243,102,15,3225,87,129,87,69,24,37,116,65,32,5,233,9,1,7,4,5,4,4,283.025,249.9,268.5089851,0.06,
179,94,16,2894,71,129,87,84,29,32,109,64,8,1,331,16,0,0,15,5,5,7,281.125,239.7,263.138446,0.06,
152,114,18,2610,95,134,82,95,26,42,100,27,20,2,284,24,5,5,11,3,10,9,280.35,231.3,256.4701393,0.06,
177,144,23,2370,81,133,70,122,24,30,104,25,30,5,240,14,1,12,27,2,12,4,281.225,231.8,251.7019309,0.06,
250,126,23,2206,92,140,94,113,19,22,120,73,18,0,164,11,7,24,9,5,8,16,281.9,241.4,251.599815,0.06,
304,126,18,2098,92,150,99,110,16,27,131,54,0,5,108,0,10,5,3,3,5,11,280.975,254.1,254.7438261,0.06,
304,156,17,1980,94,150,98,82,20,21,142,0,30,1,118,2,0,1,28,4,6,11,278.125,257.9,257.6991966,0.06,
222,143,11,1978,100,139,87,73,24,28,143,82,13,6,2,6,11,11,9,4,7,1,272.55,248.5,255.5572448,0.06,
158,141,24,1991,93,122,92,88,32,33,146,64,2,13,13,7,17,5,15,8,5,3,265.075,229.7,249.7038101,0.06,
137,158,20,2031,87,112,99,91,32,29,150,21,17,4,40,6,10,7,3,0,4,4,258.225,212.6,242.9415815,0.06,
112,165,18,2134,92,124,93,118,29,39,140,25,7,2,103,5,12,6,27,3,10,10,252.75,199.5,235.0850866,0.06,
187,152,22,2324,100,108,87,126,28,30,129,75,13,4,190,8,16,6,8,1,9,11,252.325,200.3,232.1999814,0.06,
267,148,30,2349,78,96,100,134,17,30,137,80,4,8,25,22,12,13,8,11,0,8,256.9,211.8,234.2879825,0.06,
427,145,24,2081,107,84,82,125,18,32,123,160,3,6,268,29,12,18,9,1,2,14,264.775,236.8,245.8507036,0.06,
505,141,28,1945,76,75,88,98,20,37,116,78,4,4,136,31,9,6,27,2,5,7,272.125,262.3,261.3996614,0.06,
511,153,20,1710,74,90,70,87,23,29,111,6,12,8,235,2,15,18,11,3,8,5,278.15,283,276.3756817,0.06,
507,144,17,1554,77,86,69,83,20,30,121,4,9,3,156,3,4,1,4,3,1,10,284.225,303.3,290.2131408,0.06,
421,113,19,1380,72,69,67,103,24,26,109,86,31,2,174,5,17,2,20,4,4,12,291.325,323.2,298.0603523,0.06,
347,131,22,1188,63,84,70,99,23,35,106,74,18,3,192,9,15,3,4,1,9,3,296.9,342.1,300.9967312,0.06,
292,122,35,1049,98,96,80,112,19,44,126,55,9,13,139,35,12,10,13,4,9,20,298.925,357.6,300.4569273,0.06,
275,133,25,902,92,88,69,141,21,34,130,17,11,10,147,6,8,11,29,2,10,4,296.4,373.9,298.9295117,0.06,
242,110,21,831,81,100,66,135,19,34,109,33,23,4,71,11,12,3,6,2,0,21,290.55,379.4,295.513741,0.06,
233,102,31,715,87,100,61,168,16,34,101,9,8,10,116,6,0,5,33,3,0,8,282.95,376,291.7629165,0.06,
182,97,24,602,91,116,69,148,16,29,88,51,5,7,113,4,16,8,20,0,5,13,275.275,351.5,285.1771415,0.06,
155,111,16,488,104,116,57,142,20,30,98,27,14,8,114,13,0,12,6,4,1,10,268.45,316.5,277.366513,0.06,
161,118,16,346,123,123,57,148,20,31,100,6,7,0,142,19,7,0,6,0,1,2,263.4,281.5,270.3845223,0.06,
127,127,20,244,118,104,65,138,18,28,100,34,9,4,102,5,19,8,10,2,3,0,259.7,243.5,261.7814509,0.06,
136,128,17,201,132,92,81,108,19,36,95,9,1,3,43,14,12,16,30,1,8,5,256.95,215,254.2345639,0.06,
186,142,24,194,91,98,86,117,25,34,106,50,14,7,7,41,6,5,9,6,2,11,254.75,198.9,250.14049,0.06,
287,150,22,183,69,105,73,109,21,43,100,101,8,2,11,22,7,13,8,4,9,6,255.75,198.4,252.3520606,0.06,
380,147,19,171,82,105,81,83,23,36,96,93,3,3,12,13,0,8,26,2,7,4,258.05,208.9,260.010937,0.06,
541,170,20,177,86,82,73,100,21,34,91,161,23,1,6,4,23,8,17,2,2,5,264.55,238.8,276.8702808,0.06,
606,197,18,174,96,82,83,122,25,39,85,65,27,2,3,10,0,10,22,4,5,6,273.8,276.1,296.6180639,0.06,
677,183,17,166,91,83,68,178,23,37,96,71,14,1,8,5,1,15,56,2,2,11,286.425,325.6,319.4409801,0.06,
624,188,19,190,81,73,66,292,22,40,93,53,5,2,24,10,10,2,114,1,3,3,298.175,372.5,337.7145213,0.06,
571,171,23,182,94,70,58,455,27,30,87,53,17,4,8,13,3,8,163,5,10,6,308.025,413.5,351.71165,0.06,
486,179,16,175,95,69,75,576,15,25,95,85,8,7,7,1,1,17,121,12,5,8,313.525,449.4,359.768951,0.06,
458,179,22,165,101,87,59,624,24,27,82,28,0,6,10,6,18,16,48,9,2,13,317.075,481.6,365.6628139,0.06,
431,195,38,152,97,94,58,650,24,41,73,27,16,16,13,4,7,1,26,0,14,9,319.2,506.1,369.5830451,0.06,
440,164,32,160,117,92,60,552,24,38,71,9,31,6,8,20,2,2,98,0,3,2,322.5,521.4,373.8080624,0.06,
482,148,22,148,121,88,54,420,13,45,80,42,16,10,12,4,4,6,132,11,7,9,328.475,531.6,380.2995787,0.06,
474,140,20,153,175,95,75,304,22,41,84,8,8,2,5,54,7,21,116,9,4,4,335.85,524.9,385.9216039,0.06,
510,152,14,142,425,103,59,274,22,30,87,36,12,6,11,250,8,16,30,0,11,3,344.8,515.3,393.3663077,0.06,
473,149,14,122,797,84,64,287,20,26,85,37,3,0,20,372,19,5,13,2,4,2,352.2,494.9,398.1443292,0.06,
465,158,14,116,722,92,71,283,22,21,122,8,9,0,6,75,8,7,4,2,5,37,357.575,479,402.1556695,0.06,
439,161,12,113,474,91,65,330,20,34,96,26,3,2,3,248,1,6,47,2,13,26,360.95,465.8,404.3663293,0.06,
430,148,15,101,399,97,70,333,23,50,103,9,13,3,12,75,6,5,3,3,16,7,364.1,460.2,405.9043496,0.06,
393,156,17,110,388,83,69,391,28,35,104,37,8,2,9,11,14,1,58,5,15,1,368.375,453.7,405.1300886,0.06,
328,152,20,92,466,93,50,411,21,35,99,65,4,3,18,78,10,19,20,7,0,5,372.625,443.4,400.5022833,0.06,
291,199,19,89,681,95,44,416,19,34,112,37,47,1,3,215,2,6,5,2,1,13,376.475,428.5,393.9321463,0.06,
225,215,20,78,788,92,49,411,21,27,110,66,16,1,11,107,3,5,5,2,7,2,379.3,402.8,383.7962175,0.06,
151,215,17,84,979,107,55,382,25,29,102,74,0,3,6,191,15,6,29,4,2,8,378.4,370.5,369.8284444,0.06,
200,220,13,80,1153,121,71,375,25,37,109,49,5,4,4,174,14,16,7,0,8,7,376.725,339.5,359.6387378,0.06,
282,227,11,90,1595,131,88,412,26,35,113,82,7,2,10,442,10,17,37,1,2,4,373.1,320.4,354.9804135,0.06,
392,215,17,94,1687,125,63,407,27,41,109,110,12,6,4,92,6,25,5,1,6,4,370.275,313.1,357.2015887,0.06,
455,221,25,117,2058,112,56,414,31,33,108,63,6,8,23,371,13,7,7,4,8,1,368.875,314.7,363.0694934,0.06,
